Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/22 14:14:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702452,0,0,0,0,
2020/01/22 14:14:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702462,0,0,0,0,
2020/01/22 14:14:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702473,0,0,0,0,
2020/01/22 14:14:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702483,0,0,0,0,
2020/01/22 14:14:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702493,0,0,0,0,
2020/01/22 14:15:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702512,0,0,0,0,
2020/01/22 14:15:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702522,0,0,0,0,
2020/01/22 14:15:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702532,0,0,0,0,
2020/01/22 14:15:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702533,0,0,0,0,
2020/01/22 14:15:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702551,0,0,0,0,
2020/01/22 14:16:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702561,0,0,0,0,
2020/01/22 14:16:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702571,0,0,0,0,
2020/01/22 14:16:30,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702590,0,0,0,0,
2020/01/22 14:16:40,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702600,0,0,0,0,
2020/01/22 14:16:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702609,0,0,0,0,
2020/01/22 14:16:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702619,0,0,0,0,
2020/01/22 14:17:09,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702629,0,0,0,0,
2020/01/22 14:17:19,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702639,0,0,0,0,
2020/01/22 14:17:29,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702649,0,0,0,0,
2020/01/22 14:17:48,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702668,0,0,0,0,
2020/01/22 14:17:58,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702678,0,0,0,0,
2020/01/22 14:18:08,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702688,0,0,0,0,
2020/01/22 14:18:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702707,0,0,0,0,
2020/01/22 14:18:37,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702717,0,0,0,0,
2020/01/22 14:18:47,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702727,0,0,0,0,
2020/01/22 14:19:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702746,0,0,0,0,
2020/01/22 14:19:16,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702756,0,0,0,0,
2020/01/22 14:19:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702766,0,0,0,0,
2020/01/22 14:19:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702785,0,0,0,0,
2020/01/22 14:19:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702795,0,0,0,0,
2020/01/22 14:20:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702805,0,0,0,0,
2020/01/22 14:20:24,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702824,0,0,0,0,
2020/01/22 14:20:34,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702834,0,0,0,0,
2020/01/22 14:20:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702844,0,0,0,0,
2020/01/22 14:21:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702863,0,0,0,0,
2020/01/22 14:21:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702873,0,0,0,0,
2020/01/22 14:21:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702883,0,0,0,0,
2020/01/22 14:21:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702902,0,0,0,0,
2020/01/22 14:21:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702912,0,0,0,0,
2020/01/22 14:22:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702922,0,0,0,0,
2020/01/22 14:22:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702941,0,0,0,0,
2020/01/22 14:22:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702951,0,0,0,0,
2020/01/22 14:22:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702961,0,0,0,0,
2020/01/22 14:23:00,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702980,0,0,0,0,
2020/01/22 14:23:10,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579702990,0,0,0,0,
2020/01/22 14:23:20,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703000,0,0,0,0,
2020/01/22 14:23:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703019,0,0,0,0,
2020/01/22 14:23:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703029,0,0,0,0,
2020/01/22 14:23:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703039,0,0,0,0,
2020/01/22 14:24:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703058,0,0,0,0,
2020/01/22 14:24:28,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703068,0,0,0,0,
2020/01/22 14:24:38,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703078,0,0,0,0,
2020/01/22 14:24:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703097,0,0,0,0,
2020/01/22 14:25:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703107,0,0,0,0,
2020/01/22 14:25:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703117,0,0,0,0,
2020/01/22 14:25:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703136,0,0,0,0,
2020/01/22 14:25:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703146,0,0,0,0,
2020/01/22 14:25:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703156,0,0,0,0,
2020/01/22 14:26:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703175,0,0,0,0,
2020/01/22 14:26:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703185,0,0,0,0,
2020/01/22 14:26:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703195,0,0,0,0,
2020/01/22 14:26:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703214,0,0,0,0,
2020/01/22 14:27:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703224,0,0,0,0,
2020/01/22 14:27:14,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703234,0,0,0,0,
2020/01/22 14:27:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703253,0,0,0,0,
2020/01/22 14:27:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703263,0,0,0,0,
2020/01/22 14:27:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703273,0,0,0,0,
2020/01/22 14:28:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703292,0,0,0,0,
2020/01/22 14:28:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703302,0,0,0,0,
2020/01/22 14:28:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703312,0,0,0,0,
2020/01/22 14:28:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703331,0,0,0,0,
2020/01/22 14:29:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703341,0,0,0,0,
2020/01/22 14:29:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703351,0,0,0,0,
2020/01/22 14:29:30,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703370,0,0,0,0,
2020/01/22 14:29:40,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703380,0,0,0,0,
2020/01/22 14:29:50,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703390,0,0,0,0,
2020/01/22 14:30:09,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703409,0,0,0,0,
2020/01/22 14:30:19,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703419,0,0,0,0,
2020/01/22 14:30:29,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703429,0,0,0,0,
2020/01/22 14:30:48,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703448,0,0,0,0,
2020/01/22 14:30:58,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703458,0,0,0,0,
2020/01/22 14:31:08,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703468,0,0,0,0,
2020/01/22 14:31:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703487,0,0,0,0,
2020/01/22 14:31:37,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703497,0,0,0,0,
2020/01/22 14:31:47,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703507,0,0,0,0,
2020/01/22 14:32:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703526,0,0,0,0,
2020/01/22 14:32:16,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703536,0,0,0,0,
2020/01/22 14:32:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703546,0,0,0,0,
2020/01/22 14:32:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703565,0,0,0,0,
2020/01/22 14:32:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703575,0,0,0,0,
2020/01/22 14:33:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703585,0,0,0,0,
2020/01/22 14:33:24,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703604,0,0,0,0,
2020/01/22 14:33:34,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703614,0,0,0,0,
2020/01/22 14:33:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703624,0,0,0,0,
2020/01/22 14:34:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703643,0,0,0,0,
2020/01/22 14:34:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703653,0,0,0,0,
2020/01/22 14:34:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703663,0,0,0,0,
2020/01/22 14:34:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703682,0,0,0,0,
2020/01/22 14:34:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703692,0,0,0,0,
2020/01/22 14:35:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703702,0,0,0,0,
2020/01/22 14:35:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703721,0,0,0,0,
2020/01/22 14:35:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703731,0,0,0,0,
2020/01/22 14:35:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703741,0,0,0,0,
2020/01/22 14:36:00,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703760,0,0,0,0,
2020/01/22 14:36:10,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703770,0,0,0,0,
2020/01/22 14:36:20,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703780,0,0,0,0,
2020/01/22 14:36:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703799,0,0,0,0,
2020/01/22 14:36:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703809,0,0,0,0,
2020/01/22 14:36:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703819,0,0,0,0,
2020/01/22 14:37:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703838,0,0,0,0,
2020/01/22 14:37:28,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703848,0,0,0,0,
2020/01/22 14:37:38,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703858,0,0,0,0,
2020/01/22 14:37:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703877,0,0,0,0,
2020/01/22 14:38:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703887,0,0,0,0,
2020/01/22 14:38:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703897,0,0,0,0,
2020/01/22 14:38:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703916,0,0,0,0,
2020/01/22 14:38:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703926,0,0,0,0,
2020/01/22 14:38:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703936,0,0,0,0,
2020/01/22 14:39:09,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703949,0,0,0,0,
2020/01/22 14:39:19,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703959,0,0,0,0,
2020/01/22 14:39:29,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703969,0,0,0,0,
2020/01/22 14:39:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703979,0,0,0,0,
2020/01/22 14:39:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703989,0,0,0,0,
2020/01/22 14:39:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579703999,0,0,0,0,
2020/01/22 14:40:09,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579704009,0,0,0,0,
2020/01/22 14:40:19,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579704019,0,0,0,0,
2020/01/22 14:40:29,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579704029,0,0,0,0,
Timestamp,Central Unit,Temperature 1 ï¿½C,Humidity %,Temperature NFC ï¿½C,Led Mode 1,Led Mode 2,Buzzer DC 1,Buzzer Frequency 1,Board Type,Version SW,Push Button 1,Push Button 2,Power Supply,Battery Lvl,Battery State,Time Stamp,Data 1,Data 2,Data 3,Data 4,
2020/01/22 15:06:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705602,0,0,0,0,
2020/01/22 15:06:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705603,0,0,0,0,
2020/01/22 15:06:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705613,0,0,0,0,
2020/01/22 15:07:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705623,0,0,0,0,
2020/01/22 15:07:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705635,0,0,0,0,
2020/01/22 15:07:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705645,0,0,0,0,
2020/01/22 15:07:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705655,0,0,0,0,
2020/01/22 15:07:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705665,0,0,0,0,
2020/01/22 15:07:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705675,0,0,0,0,
2020/01/22 15:08:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705685,0,0,0,0,
2020/01/22 15:08:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705695,0,0,0,0,
2020/01/22 15:08:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705705,0,0,0,0,
2020/01/22 15:08:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705715,0,0,0,0,
2020/01/22 15:08:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705725,0,0,0,0,
2020/01/22 15:08:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705735,0,0,0,0,
2020/01/22 15:09:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705745,0,0,0,0,
2020/01/22 15:09:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705755,0,0,0,0,
2020/01/22 15:09:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705765,0,0,0,0,
2020/01/22 15:09:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705775,0,0,0,0,
2020/01/22 15:09:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705785,0,0,0,0,
2020/01/22 15:09:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705795,0,0,0,0,
2020/01/22 15:10:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705805,0,0,0,0,
2020/01/22 15:10:24,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705824,0,0,0,0,
2020/01/22 15:10:34,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705834,0,0,0,0,
2020/01/22 15:10:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705844,0,0,0,0,
2020/01/22 15:11:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705863,0,0,0,0,
2020/01/22 15:11:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705873,0,0,0,0,
2020/01/22 15:11:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705883,0,0,0,0,
2020/01/22 15:11:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705902,0,0,0,0,
2020/01/22 15:11:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705912,0,0,0,0,
2020/01/22 15:12:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705922,0,0,0,0,
2020/01/22 15:12:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705941,0,0,0,0,
2020/01/22 15:12:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705951,0,0,0,0,
2020/01/22 15:12:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705961,0,0,0,0,
2020/01/22 15:13:00,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705980,0,0,0,0,
2020/01/22 15:13:10,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579705990,0,0,0,0,
2020/01/22 15:13:20,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706000,0,0,0,0,
2020/01/22 15:13:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706019,0,0,0,0,
2020/01/22 15:13:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706029,0,0,0,0,
2020/01/22 15:13:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706039,0,0,0,0,
2020/01/22 15:14:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706058,0,0,0,0,
2020/01/22 15:14:28,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706068,0,0,0,0,
2020/01/22 15:14:38,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706078,0,0,0,0,
2020/01/22 15:14:57,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706097,0,0,0,0,
2020/01/22 15:15:07,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706107,0,0,0,0,
2020/01/22 15:15:17,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706117,0,0,0,0,
2020/01/22 15:15:36,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706136,0,0,0,0,
2020/01/22 15:15:46,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706146,0,0,0,0,
2020/01/22 15:15:56,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706156,0,0,0,0,
2020/01/22 15:16:15,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706175,0,0,0,0,
2020/01/22 15:16:25,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706185,0,0,0,0,
2020/01/22 15:16:35,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706195,0,0,0,0,
2020/01/22 15:16:54,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706214,0,0,0,0,
2020/01/22 15:17:04,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706224,0,0,0,0,
2020/01/22 15:17:14,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706234,0,0,0,0,
2020/01/22 15:17:33,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706253,0,0,0,0,
2020/01/22 15:17:43,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706263,0,0,0,0,
2020/01/22 15:17:53,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706273,0,0,0,0,
2020/01/22 15:18:12,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706292,0,0,0,0,
2020/01/22 15:18:22,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706302,0,0,0,0,
2020/01/22 15:18:32,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706312,0,0,0,0,
2020/01/22 15:18:51,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706331,0,0,0,0,
2020/01/22 15:19:01,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706341,0,0,0,0,
2020/01/22 15:19:11,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706351,0,0,0,0,
2020/01/22 15:19:30,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706370,0,0,0,0,
2020/01/22 15:19:40,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706380,0,0,0,0,
2020/01/22 15:19:50,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706390,0,0,0,0,
2020/01/22 15:20:09,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706409,0,0,0,0,
2020/01/22 15:20:19,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706419,0,0,0,0,
2020/01/22 15:20:29,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706429,0,0,0,0,
2020/01/22 15:20:48,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706448,0,0,0,0,
2020/01/22 15:20:58,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706458,0,0,0,0,
2020/01/22 15:21:08,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706468,0,0,0,0,
2020/01/22 15:21:27,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706487,0,0,0,0,
2020/01/22 15:21:37,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706497,0,0,0,0,
2020/01/22 15:21:47,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706507,0,0,0,0,
2020/01/22 15:22:06,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706526,0,0,0,0,
2020/01/22 15:22:16,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706536,0,0,0,0,
2020/01/22 15:22:26,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706546,0,0,0,0,
2020/01/22 15:22:45,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706565,0,0,0,0,
2020/01/22 15:22:55,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706575,0,0,0,0,
2020/01/22 15:23:05,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706585,0,0,0,0,
2020/01/22 15:23:24,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706604,0,0,0,0,
2020/01/22 15:23:34,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706614,0,0,0,0,
2020/01/22 15:23:44,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706624,0,0,0,0,
2020/01/22 15:24:03,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706643,0,0,0,0,
2020/01/22 15:24:13,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706653,0,0,0,0,
2020/01/22 15:24:23,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706663,0,0,0,0,
2020/01/22 15:24:42,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706682,0,0,0,0,
2020/01/22 15:24:52,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706692,0,0,0,0,
2020/01/22 15:25:02,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706702,0,0,0,0,
2020/01/22 15:25:21,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706721,0,0,0,0,
2020/01/22 15:25:31,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706731,0,0,0,0,
2020/01/22 15:25:41,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706741,0,0,0,0,
2020/01/22 15:26:00,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706760,0,0,0,0,
2020/01/22 15:26:10,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706770,0,0,0,0,
2020/01/22 15:26:20,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706780,0,0,0,0,
2020/01/22 15:26:39,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706799,0,0,0,0,
2020/01/22 15:26:49,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706809,0,0,0,0,
2020/01/22 15:26:59,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706819,0,0,0,0,
2020/01/22 15:27:18,10,2001,3001,2000,0,0,0,1,660,100,0,0,120,0,3,1579706838,0,0,0,0,
